sha256	size	extension	top_level	path
10a3d34644c968db662102526f91eb3d01266d5e530e9e58d2927cb119e22e35	8330	.json	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/.obsidian/workspace.json
07bb42152a9f7290a4aa0940c11fffb8618248c567adbde6b1647f84312361ff	39	.base	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Archive/-map.base
a3a465770bd5fc53a1f05334397f6a8701af31993399912b0fdc2da7f2d35718	234	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Projects/The Forest/Welcome to The Forest Project.md
8f5b0ab4cb2e271f5770745187123c3ab49a4cf585d69efb2539d364b3e14396	1424	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/AI/04-mobile-background-agents-and-maple.md
b90c034f11869b1ec4e69d0c764b53ff76274fe04f8cc4bcfe557c9bfa5ad218	5681	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/AI/forest_workshops_and_modes_quick_draft.md
c85b22b197eb0e3c17dfbad1a5d01c0baa8c1ea43edec9302a74ea87938c50ae	6275	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Aritucture/00-combined-original-prompts-and-suggestions.md
254ca7ebabf819e7ea97d76db45f049615ea87bcf216dfaca311a392d9fde128	663	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Canopy/02-leaf-foliage-and-all-in-one-forest.md
1717d2562ed46d3a6542ba4ea47ab9c845e4ceb390f0b1af8cbf711b6b23b01b	29331	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Canopy/The_Forest_Shared_Knowledge_Canopy_and_Spirit_Concept.md
2c29502e1e4991200286abfd3f803eaf3b1b7b8b343cd733d13b37e2bd5ced25	21609	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Qubes OS/QUBES-PC-SYSTEM-AND-AI-RUNTIME-SNAPSHOT.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Qubes OS/Qubes OS.md
4fafcd4b8d05446d7defeafaac0ebc364ac646e8d1fcf74b2f4a4e9241d1e1a9	27115	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Qubes OS/Qubes_PC_System_Technical_Context.md
c5ca8eb57586a5e145a9f328f50a6f9bb7c31cbd3b8a98cfa5aef279789b7199	174	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Templates/Bristlecone Pine Template.md
4b66e899ab4fda054a8e60c227f90e999ef2bd9b2d766cf7e9ea7e9ecd190e57	103	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/System/Templates/Template.md
bd415463ba4e3ce0de8d598cdea2512f9005faefd5ed8a431b379db1ea17be7c	580	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/Tree Training/01-early-seed-training-obsidian.md
b217a399136dc816643191dec8a25e25ba0f8fb10928e8e2fd39ec0f171d4f73	50	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/Bristlecone Pine.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/Temp Test.md
8cc745550a1e31cbd26d2cb6e77ce3cabe91fb693443799e4f9ac4efab922386	15730	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/bristlecone_maple_remote_compute_continuity 1.md
23a613f51ea81aaf3aa69cef0fc2be6657453bc154202dd209df19f31b97d412	58186	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/bristlecone_pine_full_continuity_packet_v1_1.md
79316ac71da9e0d5d56003d5da1cc66b53ff05d527b400e80700781fa60289bd	76734	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Bristlecone Pine/bristlecone_pine_optimization_master_v2.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Cedar/Ceder.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Cherry/Cherry.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Maple/Maple.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Sycamore/Sycamore.md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(1) 1.md
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT(3).md
ff515730c63a67153148c7ead9236471e7ca897cda0d77037f6f8e1e6600d9c1	60	.md	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Trees/True Trees/Trees.md
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Untitled 1.canvas
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/The-Forest-Project-zeta/Untitled.canvas
44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	2	.canvas	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/Untitled.canvas
802c0a68111073937eeefd8e5fd3bdaa73b5b3a8eecc066aac91af9c2fc43ea5	37129	.txt	leaf-litter	leaf-litter/The Forest Project/The Forest Project-backup-2026-08-08/bristlecone_pine_speed_optimization_plan.txt
35a74944465e0f7746b94374de65fb7c5924b05bca58e1698eeb03e2ccd4026c	13865	.md	leaf-litter	leaf-litter/The_Forest_Phase14_11E4E1_to_E4E3C1_Checkpoint_2026-08-11(3).md
0c648fdbc26f9cdd6b8ca53d8e6c1ece98696825ed9c94d60cfd6187e0c756c8	36407	.md	leaf-litter	leaf-litter/Tree Speak/FOREST-ARTIFACT-ARCHIVE-INDEX.md
e2f062c8399b0244b55c71a5221b144923e5e7034a62b76fed25b51b9327ab0e	46910	.md	leaf-litter	leaf-litter/Tree Speak/FOREST-ARTIFACT-GENERATION-TIMELINE-UPDATED.md
d2fb426c5dbd2025a2d25286509b7182eb6522d63f8aec07be0dcdba779597b7	46549	.md	leaf-litter	leaf-litter/Tree Speak/FOREST-ARTIFACT-GENERATION-TIMELINE.md
92f18fb64c5cc1c1cad31364b8a2f12e0ea4a25492a6227faab0ac5d31711389	176741	.md	leaf-litter	leaf-litter/Tree Speak/FOREST-COMPLETE-VERSION-COMPARISON.md
77838a03833f248c9cf1c86322dd8b5952d95e149355bd345ce9c03bbe443a5c	196218	.csv	leaf-litter	leaf-litter/Tree Speak/FOREST-COMPONENT-VERSION-DELTAS.csv
d59895d085a72b6b86383a249d705ee7442342c83484b809f08ab4eeca843303	478170	.md	leaf-litter	leaf-litter/Tree Speak/FOREST-LANGUAGE-Edited-Candidate-0.13.35-Edit-Chain-002.md
3bad97f78b9e99bfd7c18ef5b15a10e8c3c8508add6168bcb90650f9d54195ae	16993	.csv	leaf-litter	leaf-litter/Tree Speak/FOREST-LANGUAGE-VERSION-METRICS.csv
f3585083ae14a0f700c819e79bc0cfd489122a3069b186fb17742d7825302036	29257	.md	leaf-litter	leaf-litter/Tree Speak/THE-FOREST-PDC-PDF-PROJECT-KNOWLEDGE-SNAPSHOT.md
695ea1c653244709e18aefa914d2df51139083ed1951e0ba4f116e19f8ed0f67	410	.i3	leaf-litter	leaf-litter/forest-numpad-bindings.i3
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/design/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/entries/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/governance/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/language/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/specifications/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	leaf-litter	leaf-litter/pdc-forest-language/templates/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/.github/ISSUE_TEMPLATE/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/.github/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/.github/workflows/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/CODE_OF_CONDUCT.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/CONTRIBUTING.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0		project-digital-cross	project-digital-cross/LICENSE
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/SECURITY.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/assets/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/constitution/PDC-CONSTITUTION.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/constitution/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/deployments/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/deployments/earth/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/deployments/plantings/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/deployments/sprouts/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/components/FOREST-GUIDE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/components/FOREST-SIGNATURE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/components/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/components/SEASON-METADATA.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/components/TRIPLE-IDENTITY.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/examples/ADR-EXAMPLE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/examples/ICR-EXAMPLE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/examples/PR-EXAMPLE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/examples/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/language/PDC-DOC-STYLE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/design/language/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/architecture/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/forest/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/glossary/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/onboarding/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/research/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/docs/roadmap/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.yaml	project-digital-cross	project-digital-cross/governance/index/path-index.yaml
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.yaml	project-digital-cross	project-digital-cross/governance/index/pdc-index.yaml
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.yam	project-digital-cross	project-digital-cross/governance/index/relationship-index.yam
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.yaml	project-digital-cross	project-digital-cross/governance/index/uuid-index.yaml
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/relationships/RELATIONSHIP-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.yaml	project-digital-cross	project-digital-cross/governance/relationships/relationship-types.yaml
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/schemas/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.json	project-digital-cross	project-digital-cross/governance/schemas/relationship.schema.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.json	project-digital-cross	project-digital-cross/governance/schemas/tree.schema.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.json	project-digital-cross	project-digital-cross/governance/schemas/universal-record.schema.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/ADR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/BPR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/ICR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/MRR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/NCR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/OPR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/PDC-DOC-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/PR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/RCR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/specifications/SCR-SPEC.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0001-Markdown.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0002-Metadata.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0003-Identifier.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0004-CrossReferences.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0005-Versioning.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0006-RepositoryLayout.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/PDC-STD-0007-DocumentDesign.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/standards/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/validation/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/validation/rules/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/governance/validation/tests/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/consensus/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/growth/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/identity/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/memory/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/mycelium/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/object-graph/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/reasoning/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/registry/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/roots/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.yaml	project-digital-cross	project-digital-cross/heart/roots/root-map.yaml
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/streams/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/heart/validation/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/leaf-litter/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/leaf-litter/broken/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/leaf-litter/discarded/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/leaf-litter/failed-experiments/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/leaf-litter/superseded/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/meta/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/meta/changelog/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/meta/growth-rings/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/meta/migrations/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/meta/releases/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/meta/seasons/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/architecture/ADR-0001-Governance-First-Development.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/architecture/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/bugs/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/infrastructure/ICR-0001-GoDaddy-To-Proton-Migration.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/infrastructure/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/memory/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/networking/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/operations/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/principles/PR-0001-Human-Centered-Engineering.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/principles/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/requests/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/records/security/README.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/constitution/CONSTITUTION-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/architecture/ADR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/bugs/BPR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/infrastructure/ICR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/memory/MRR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/networking/NCR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/operations/OPR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/principles/PR-TEMPLATE.md
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	.md	project-digital-cross	project-digital-cross/templates/records/requests/RCR-TEMPLATE.md
